time(s);position(m);velocity(m/s);acceleration(m*s^-2);jerk(m*s^-3)
4.378900;0.990451;0.061971;-0.272700;0.600000
4.379000;0.990458;0.061944;-0.272640;0.600000
4.379100;0.990464;0.061917;-0.272580;0.600000
4.379200;0.990470;0.061889;-0.272520;0.600000
4.379300;0.990476;0.061862;-0.272460;0.600000
4.379400;0.990482;0.061835;-0.272400;0.600000
4.379500;0.990488;0.061808;-0.272340;0.600000
4.379600;0.990495;0.061780;-0.272280;0.600000
4.379700;0.990501;0.061753;-0.272220;0.600000
4.379800;0.990507;0.061726;-0.272160;0.600000
4.379900;0.990513;0.061699;-0.272100;0.600000
4.380000;0.990519;0.061671;-0.272040;0.600000
4.380100;0.990526;0.061644;-0.271980;0.600000
4.380200;0.990532;0.061617;-0.271920;0.600000
4.380300;0.990538;0.061590;-0.271860;0.600000
4.380400;0.990544;0.061563;-0.271800;0.600000
4.380500;0.990550;0.061536;-0.271740;0.600000
4.380600;0.990556;0.061508;-0.271680;0.600000
4.380700;0.990562;0.061481;-0.271620;0.600000
4.380800;0.990569;0.061454;-0.271560;0.600000
4.380900;0.990575;0.061427;-0.271500;0.600000
4.381000;0.990581;0.061400;-0.271440;0.600000
4.381100;0.990587;0.061373;-0.271380;0.600000
4.381200;0.990593;0.061345;-0.271320;0.600000
4.381300;0.990599;0.061318;-0.271260;0.600000
4.381400;0.990605;0.061291;-0.271200;0.600000
4.381500;0.990612;0.061264;-0.271140;0.600000
4.381600;0.990618;0.061237;-0.271080;0.600000
4.381700;0.990624;0.061210;-0.271020;0.600000
4.381800;0.990630;0.061183;-0.270960;0.600000
4.381900;0.990636;0.061156;-0.270900;0.600000
4.382000;0.990642;0.061129;-0.270840;0.600000
4.382100;0.990648;0.061102;-0.270780;0.600000
4.382200;0.990654;0.061074;-0.270720;0.600000
4.382300;0.990660;0.061047;-0.270660;0.600000
4.382400;0.990667;0.061020;-0.270600;0.600000
4.382500;0.990673;0.060993;-0.270540;0.600000
4.382600;0.990679;0.060966;-0.270480;0.600000
4.382700;0.990685;0.060939;-0.270420;0.600000
4.382800;0.990691;0.060912;-0.270360;0.600000
4.382900;0.990697;0.060885;-0.270300;0.600000
4.383000;0.990703;0.060858;-0.270240;0.600000
4.383100;0.990709;0.060831;-0.270180;0.600000
4.383200;0.990715;0.060804;-0.270120;0.600000
4.383300;0.990721;0.060777;-0.270060;0.600000
4.383400;0.990727;0.060750;-0.270000;0.600000
4.383500;0.990734;0.060723;-0.269940;0.600000
4.383600;0.990740;0.060696;-0.269880;0.600000
4.383700;0.990746;0.060669;-0.269820;0.600000
4.383800;0.990752;0.060642;-0.269760;0.600000
4.383900;0.990758;0.060615;-0.269700;0.600000
4.384000;0.990764;0.060588;-0.269640;0.600000
4.384100;0.990770;0.060561;-0.269580;0.600000
4.384200;0.990776;0.060534;-0.269520;0.600000
4.384300;0.990782;0.060507;-0.269460;0.600000
4.384400;0.990788;0.060480;-0.269400;0.600000
4.384500;0.990794;0.060453;-0.269340;0.600000
4.384600;0.990800;0.060426;-0.269280;0.600000
4.384700;0.990806;0.060400;-0.269220;0.600000
4.384800;0.990812;0.060373;-0.269160;0.600000
4.384900;0.990818;0.060346;-0.269100;0.600000
4.385000;0.990824;0.060319;-0.269040;0.600000
4.385100;0.990830;0.060292;-0.268980;0.600000
4.385200;0.990836;0.060265;-0.268920;0.600000
4.385300;0.990842;0.060238;-0.268860;0.600000
4.385400;0.990848;0.060211;-0.268800;0.600000
4.385500;0.990854;0.060184;-0.268740;0.600000
4.385600;0.990860;0.060157;-0.268680;0.600000
4.385700;0.990866;0.060131;-0.268620;0.600000
4.385800;0.990873;0.060104;-0.268560;0.600000
4.385900;0.990879;0.060077;-0.268500;0.600000
4.386000;0.990885;0.060050;-0.268440;0.600000
4.386100;0.990891;0.060023;-0.268380;0.600000
4.386200;0.990897;0.059996;-0.268320;0.600000
4.386300;0.990903;0.059970;-0.268260;0.600000
4.386400;0.990909;0.059943;-0.268200;0.600000
4.386500;0.990915;0.059916;-0.268140;0.600000
4.386600;0.990920;0.059889;-0.268080;0.600000
4.386700;0.990927;0.059862;-0.268020;0.600000
4.386800;0.990932;0.059835;-0.267960;0.600000
4.386900;0.990938;0.059809;-0.267900;0.600000
4.387000;0.990944;0.059782;-0.267840;0.600000
4.387100;0.990950;0.059755;-0.267780;0.600000
4.387200;0.990956;0.059728;-0.267720;0.600000
4.387300;0.990962;0.059702;-0.267660;0.600000
4.387400;0.990968;0.059675;-0.267600;0.600000
4.387500;0.990974;0.059648;-0.267540;0.600000
4.387600;0.990980;0.059621;-0.267480;0.600000
4.387700;0.990986;0.059595;-0.267420;0.600000
4.387800;0.990992;0.059568;-0.267360;0.600000
4.387900;0.990998;0.059541;-0.267300;0.600000
4.388000;0.991004;0.059514;-0.267240;0.600000
4.388100;0.991010;0.059488;-0.267180;0.600000
4.388200;0.991016;0.059461;-0.267120;0.600000
4.388300;0.991022;0.059434;-0.267060;0.600000
4.388400;0.991028;0.059408;-0.267000;0.600000
4.388500;0.991034;0.059381;-0.266940;0.600000
4.388600;0.991040;0.059354;-0.266880;0.600000
4.388700;0.991046;0.059327;-0.266820;0.600000
4.388800;0.991052;0.059301;-0.266760;0.600000
4.388900;0.991058;0.059274;-0.266700;0.600000
4.389000;0.991063;0.059247;-0.266640;0.600000
4.389100;0.991069;0.059221;-0.266580;0.600000
4.389200;0.991075;0.059194;-0.266520;0.600000
4.389300;0.991081;0.059167;-0.266460;0.600000
4.389400;0.991087;0.059141;-0.266400;0.600000
4.389500;0.991093;0.059114;-0.266340;0.600000
4.389600;0.991099;0.059088;-0.266280;0.600000
4.389700;0.991105;0.059061;-0.266220;0.600000
4.389800;0.991111;0.059034;-0.266160;0.600000
4.389900;0.991117;0.059008;-0.266100;0.600000
4.390000;0.991123;0.058981;-0.266040;0.600000
4.390100;0.991128;0.058954;-0.265980;0.600000
4.390200;0.991134;0.058928;-0.265920;0.600000
4.390300;0.991140;0.058901;-0.265860;0.600000
4.390400;0.991146;0.058875;-0.265800;0.600000
4.390500;0.991152;0.058848;-0.265740;0.600000
4.390600;0.991158;0.058822;-0.265680;0.600000
4.390700;0.991164;0.058795;-0.265620;0.600000
4.390800;0.991170;0.058768;-0.265560;0.600000
4.390900;0.991176;0.058742;-0.265500;0.600000
4.391000;0.991181;0.058715;-0.265440;0.600000
4.391100;0.991187;0.058689;-0.265380;0.600000
4.391200;0.991193;0.058662;-0.265320;0.600000
4.391300;0.991199;0.058636;-0.265260;0.600000
4.391400;0.991205;0.058609;-0.265200;0.600000
4.391500;0.991211;0.058583;-0.265140;0.600000
4.391600;0.991217;0.058556;-0.265080;0.600000
4.391700;0.991222;0.058530;-0.265020;0.600000
4.391800;0.991228;0.058503;-0.264960;0.600000
4.391900;0.991234;0.058477;-0.264900;0.600000
4.392000;0.991240;0.058450;-0.264840;0.600000
4.392100;0.991246;0.058424;-0.264780;0.600000
4.392200;0.991252;0.058397;-0.264720;0.600000
4.392300;0.991258;0.058371;-0.264660;0.600000
4.392400;0.991263;0.058344;-0.264600;0.600000
4.392500;0.991269;0.058318;-0.264540;0.600000
4.392600;0.991275;0.058291;-0.264480;0.600000
4.392700;0.991281;0.058265;-0.264420;0.600000
4.392800;0.991287;0.058239;-0.264360;0.600000
4.392900;0.991292;0.058212;-0.264300;0.600000
4.393000;0.991298;0.058186;-0.264240;0.600000
4.393100;0.991304;0.058159;-0.264180;0.600000
4.393200;0.991310;0.058133;-0.264120;0.600000
4.393300;0.991316;0.058106;-0.264060;0.600000
4.393400;0.991322;0.058080;-0.264000;0.600000
4.393500;0.991327;0.058054;-0.263940;0.600000
4.393600;0.991333;0.058027;-0.263880;0.600000
4.393700;0.991339;0.058001;-0.263820;0.600000
4.393800;0.991345;0.057974;-0.263760;0.600000
4.393900;0.991351;0.057948;-0.263700;0.600000
4.394000;0.991356;0.057922;-0.263640;0.600000
4.394100;0.991362;0.057895;-0.263580;0.600000
4.394200;0.991368;0.057869;-0.263520;0.600000
4.394300;0.991374;0.057843;-0.263460;0.600000
4.394400;0.991379;0.057816;-0.263400;0.600000
4.394500;0.991385;0.057790;-0.263340;0.600000
4.394600;0.991391;0.057764;-0.263280;0.600000
4.394700;0.991397;0.057737;-0.263220;0.600000
4.394800;0.991403;0.057711;-0.263160;0.600000
4.394900;0.991408;0.057685;-0.263100;0.600000
4.395000;0.991414;0.057658;-0.263040;0.600000
4.395100;0.991420;0.057632;-0.262980;0.600000
4.395200;0.991426;0.057606;-0.262920;0.600000
4.395300;0.991431;0.057579;-0.262860;0.600000
4.395400;0.991437;0.057553;-0.262800;0.600000
4.395500;0.991443;0.057527;-0.262740;0.600000
4.395600;0.991449;0.057501;-0.262680;0.600000
4.395700;0.991454;0.057474;-0.262620;0.600000
4.395800;0.991460;0.057448;-0.262560;0.600000
4.395900;0.991466;0.057422;-0.262500;0.600000
4.396000;0.991472;0.057396;-0.262440;0.600000
4.396100;0.991477;0.057369;-0.262380;0.600000
4.396200;0.991483;0.057343;-0.262320;0.600000
4.396300;0.991489;0.057317;-0.262260;0.600000
4.396400;0.991495;0.057291;-0.262200;0.600000
4.396500;0.991500;0.057264;-0.262140;0.600000
4.396600;0.991506;0.057238;-0.262080;0.600000
4.396700;0.991512;0.057212;-0.262020;0.600000
4.396800;0.991518;0.057186;-0.261960;0.600000
4.396900;0.991523;0.057160;-0.261900;0.600000
4.397000;0.991529;0.057133;-0.261840;0.600000
4.397100;0.991535;0.057107;-0.261780;0.600000
4.397200;0.991540;0.057081;-0.261720;0.600000
4.397300;0.991546;0.057055;-0.261660;0.600000
4.397400;0.991552;0.057029;-0.261600;0.600000
4.397500;0.991557;0.057003;-0.261540;0.600000
4.397600;0.991563;0.056976;-0.261480;0.600000
4.397700;0.991569;0.056950;-0.261420;0.600000
4.397800;0.991575;0.056924;-0.261360;0.600000
4.397900;0.991580;0.056898;-0.261300;0.600000
4.398000;0.991586;0.056872;-0.261240;0.600000
4.398100;0.991592;0.056846;-0.261180;0.600000
4.398200;0.991597;0.056820;-0.261120;0.600000
4.398300;0.991603;0.056794;-0.261060;0.600000
4.398400;0.991609;0.056768;-0.261000;0.600000
4.398500;0.991614;0.056741;-0.260940;0.600000
4.398600;0.991620;0.056715;-0.260880;0.600000
4.398700;0.991626;0.056689;-0.260820;0.600000
4.398800;0.991631;0.056663;-0.260760;0.600000
4.398900;0.991637;0.056637;-0.260700;0.600000
4.399000;0.991643;0.056611;-0.260640;0.600000
4.399100;0.991648;0.056585;-0.260580;0.600000
4.399200;0.991654;0.056559;-0.260520;0.600000
4.399300;0.991660;0.056533;-0.260460;0.600000
4.399400;0.991665;0.056507;-0.260400;0.600000
4.399500;0.991671;0.056481;-0.260340;0.600000
4.399600;0.991677;0.056455;-0.260280;0.600000
4.399700;0.991682;0.056429;-0.260220;0.600000
4.399800;0.991688;0.056403;-0.260160;0.600000
4.399900;0.991694;0.056377;-0.260100;0.600000
4.400000;0.991699;0.056351;-0.260040;0.600000
4.400100;0.991705;0.056325;-0.259980;0.600000
4.400200;0.991710;0.056299;-0.259920;0.600000
4.400300;0.991716;0.056273;-0.259860;0.600000
4.400400;0.991722;0.056247;-0.259800;0.600000
4.400500;0.991727;0.056221;-0.259740;0.600000
4.400600;0.991733;0.056195;-0.259680;0.600000
4.400700;0.991739;0.056169;-0.259620;0.600000
4.400800;0.991744;0.056143;-0.259560;0.600000
4.400900;0.991750;0.056117;-0.259500;0.600000
4.401000;0.991755;0.056091;-0.259440;0.600000
4.401100;0.991761;0.056065;-0.259380;0.600000
4.401200;0.991767;0.056039;-0.259320;0.600000
4.401300;0.991772;0.056013;-0.259260;0.600000
4.401400;0.991778;0.055987;-0.259200;0.600000
4.401500;0.991783;0.055961;-0.259140;0.600000
4.401600;0.991789;0.055935;-0.259080;0.600000
4.401700;0.991795;0.055909;-0.259020;0.600000
4.401800;0.991800;0.055884;-0.258960;0.600000
4.401900;0.991806;0.055858;-0.258900;0.600000
4.402000;0.991811;0.055832;-0.258840;0.600000
4.402100;0.991817;0.055806;-0.258780;0.600000
4.402200;0.991823;0.055780;-0.258720;0.600000
4.402300;0.991828;0.055754;-0.258660;0.600000
4.402400;0.991834;0.055728;-0.258600;0.600000
4.402500;0.991839;0.055702;-0.258540;0.600000
4.402600;0.991845;0.055677;-0.258480;0.600000
4.402700;0.991850;0.055651;-0.258420;0.600000
4.402800;0.991856;0.055625;-0.258360;0.600000
4.402900;0.991862;0.055599;-0.258300;0.600000
4.403000;0.991867;0.055573;-0.258240;0.600000
4.403100;0.991873;0.055547;-0.258180;0.600000
4.403200;0.991878;0.055522;-0.258120;0.600000
4.403300;0.991884;0.055496;-0.258060;0.600000
4.403400;0.991889;0.055470;-0.258000;0.600000
4.403500;0.991895;0.055444;-0.257940;0.600000
4.403600;0.991900;0.055418;-0.257880;0.600000
4.403700;0.991906;0.055393;-0.257820;0.600000
4.403800;0.991911;0.055367;-0.257760;0.600000
4.403900;0.991917;0.055341;-0.257700;0.600000
4.404000;0.991922;0.055315;-0.257640;0.600000
4.404100;0.991928;0.055290;-0.257580;0.600000
4.404200;0.991934;0.055264;-0.257520;0.600000
4.404300;0.991939;0.055238;-0.257460;0.600000
4.404400;0.991945;0.055212;-0.257400;0.600000
4.404500;0.991950;0.055187;-0.257340;0.600000
4.404600;0.991956;0.055161;-0.257280;0.600000
4.404700;0.991961;0.055135;-0.257220;0.600000
4.404800;0.991967;0.055109;-0.257160;0.600000
4.404900;0.991972;0.055084;-0.257100;0.600000
4.405000;0.991978;0.055058;-0.257040;0.600000
4.405100;0.991983;0.055032;-0.256980;0.600000
4.405200;0.991989;0.055007;-0.256920;0.600000
4.405300;0.991994;0.054981;-0.256860;0.600000
4.405400;0.992000;0.054955;-0.256800;0.600000
4.405500;0.992005;0.054930;-0.256740;0.600000
4.405600;0.992011;0.054904;-0.256680;0.600000
4.405700;0.992016;0.054878;-0.256620;0.600000
4.405800;0.992022;0.054853;-0.256560;0.600000
4.405900;0.992027;0.054827;-0.256500;0.600000
4.406000;0.992033;0.054801;-0.256440;0.600000
4.406100;0.992038;0.054776;-0.256380;0.600000
4.406200;0.992044;0.054750;-0.256320;0.600000
4.406300;0.992049;0.054724;-0.256260;0.600000
4.406400;0.992055;0.054699;-0.256200;0.600000
4.406500;0.992060;0.054673;-0.256140;0.600000
4.406600;0.992065;0.054647;-0.256080;0.600000
4.406700;0.992071;0.054622;-0.256020;0.600000
4.406800;0.992076;0.054596;-0.255960;0.600000
4.406900;0.992082;0.054571;-0.255900;0.600000
4.407000;0.992087;0.054545;-0.255840;0.600000
4.407100;0.992093;0.054520;-0.255780;0.600000
4.407200;0.992098;0.054494;-0.255720;0.600000
4.407300;0.992104;0.054468;-0.255660;0.600000
4.407400;0.992109;0.054443;-0.255600;0.600000
4.407500;0.992115;0.054417;-0.255540;0.600000
4.407600;0.992120;0.054392;-0.255480;0.600000
4.407700;0.992125;0.054366;-0.255420;0.600000
4.407800;0.992131;0.054341;-0.255360;0.600000
4.407900;0.992136;0.054315;-0.255300;0.600000
4.408000;0.992142;0.054290;-0.255240;0.600000
4.408100;0.992147;0.054264;-0.255180;0.600000
4.408200;0.992153;0.054239;-0.255120;0.600000
4.408300;0.992158;0.054213;-0.255060;0.600000
4.408400;0.992163;0.054188;-0.255000;0.600000
4.408500;0.992169;0.054162;-0.254940;0.600000
4.408600;0.992174;0.054137;-0.254880;0.600000
4.408700;0.992180;0.054111;-0.254820;0.600000
4.408800;0.992185;0.054086;-0.254760;0.600000
4.408900;0.992190;0.054060;-0.254700;0.600000
4.409000;0.992196;0.054035;-0.254640;0.600000
4.409100;0.992201;0.054009;-0.254580;0.600000
4.409200;0.992207;0.053984;-0.254520;0.600000
4.409300;0.992212;0.053958;-0.254460;0.600000
4.409400;0.992217;0.053933;-0.254400;0.600000
4.409500;0.992223;0.053907;-0.254340;0.600000
4.409600;0.992228;0.053882;-0.254280;0.600000
4.409700;0.992234;0.053857;-0.254220;0.600000
4.409800;0.992239;0.053831;-0.254160;0.600000
4.409900;0.992244;0.053806;-0.254100;0.600000
4.410000;0.992250;0.053780;-0.254040;0.600000
4.410100;0.992255;0.053755;-0.253980;0.600000
4.410200;0.992261;0.053729;-0.253920;0.600000
4.410300;0.992266;0.053704;-0.253860;0.600000
4.410400;0.992271;0.053679;-0.253800;0.600000
4.410500;0.992277;0.053653;-0.253740;0.600000
4.410600;0.992282;0.053628;-0.253680;0.600000
4.410700;0.992287;0.053603;-0.253620;0.600000
4.410800;0.992293;0.053577;-0.253560;0.600000
4.410900;0.992298;0.053552;-0.253500;0.600000
4.411000;0.992303;0.053527;-0.253440;0.600000
4.411100;0.992309;0.053501;-0.253380;0.600000
4.411200;0.992314;0.053476;-0.253320;0.600000
4.411300;0.992319;0.053451;-0.253260;0.600000
4.411400;0.992325;0.053425;-0.253200;0.600000
4.411500;0.992330;0.053400;-0.253140;0.600000
4.411600;0.992335;0.053375;-0.253080;0.600000
4.411700;0.992341;0.053349;-0.253020;0.600000
4.411800;0.992346;0.053324;-0.252960;0.600000
4.411900;0.992352;0.053299;-0.252900;0.600000
4.412000;0.992357;0.053273;-0.252840;0.600000
4.412100;0.992362;0.053248;-0.252780;0.600000
4.412200;0.992368;0.053223;-0.252720;0.600000
4.412300;0.992373;0.053198;-0.252660;0.600000
4.412400;0.992378;0.053172;-0.252600;0.600000
4.412500;0.992383;0.053147;-0.252540;0.600000
4.412600;0.992389;0.053122;-0.252480;0.600000
4.412700;0.992394;0.053097;-0.252420;0.600000
4.412800;0.992399;0.053071;-0.252360;0.600000
4.412900;0.992405;0.053046;-0.252300;0.600000
4.413000;0.992410;0.053021;-0.252240;0.600000
4.413100;0.992415;0.052996;-0.252180;0.600000
4.413200;0.992421;0.052970;-0.252120;0.600000
4.413300;0.992426;0.052945;-0.252060;0.600000
4.413400;0.992431;0.052920;-0.252000;0.600000
4.413500;0.992436;0.052895;-0.251940;0.600000
4.413600;0.992442;0.052870;-0.251880;0.600000
4.413700;0.992447;0.052844;-0.251820;0.600000
4.413800;0.992452;0.052819;-0.251760;0.600000
4.413900;0.992458;0.052794;-0.251700;0.600000
4.414000;0.992463;0.052769;-0.251640;0.600000
4.414100;0.992468;0.052744;-0.251580;0.600000
4.414200;0.992473;0.052719;-0.251520;0.600000
4.414300;0.992479;0.052693;-0.251460;0.600000
4.414400;0.992484;0.052668;-0.251400;0.600000
4.414500;0.992489;0.052643;-0.251340;0.600000
4.414600;0.992495;0.052618;-0.251280;0.600000
4.414700;0.992500;0.052593;-0.251220;0.600000
4.414800;0.992505;0.052568;-0.251160;0.600000
4.414900;0.992510;0.052543;-0.251100;0.600000
4.415000;0.992516;0.052518;-0.251040;0.600000
4.415100;0.992521;0.052492;-0.250980;0.600000
4.415200;0.992526;0.052467;-0.250920;0.600000
4.415300;0.992531;0.052442;-0.250860;0.600000
4.415400;0.992536;0.052417;-0.250800;0.600000
4.415500;0.992542;0.052392;-0.250740;0.600000
4.415600;0.992547;0.052367;-0.250680;0.600000
4.415700;0.992552;0.052342;-0.250620;0.600000
4.415800;0.992557;0.052317;-0.250560;0.600000
4.415900;0.992563;0.052292;-0.250500;0.600000
4.416000;0.992568;0.052267;-0.250440;0.600000
4.416100;0.992573;0.052242;-0.250380;0.600000
4.416200;0.992578;0.052217;-0.250320;0.600000
4.416300;0.992584;0.052192;-0.250260;0.600000
4.416400;0.992589;0.052167;-0.250200;0.600000
4.416500;0.992594;0.052142;-0.250140;0.600000
4.416600;0.992599;0.052117;-0.250080;0.600000
4.416700;0.992604;0.052092;-0.250020;0.600000
4.416800;0.992610;0.052067;-0.249960;0.600000
4.416900;0.992615;0.052042;-0.249900;0.600000
4.417000;0.992620;0.052017;-0.249840;0.600000
4.417100;0.992625;0.051992;-0.249780;0.600000
4.417200;0.992630;0.051967;-0.249720;0.600000
4.417300;0.992636;0.051942;-0.249660;0.600000
4.417400;0.992641;0.051917;-0.249600;0.600000
4.417500;0.992646;0.051892;-0.249540;0.600000
4.417600;0.992651;0.051867;-0.249480;0.600000
4.417700;0.992656;0.051842;-0.249420;0.600000
4.417800;0.992662;0.051817;-0.249360;0.600000
4.417900;0.992667;0.051792;-0.249300;0.600000
4.418000;0.992672;0.051767;-0.249240;0.600000
4.418100;0.992677;0.051742;-0.249180;0.600000
4.418200;0.992682;0.051717;-0.249120;0.600000
4.418300;0.992687;0.051692;-0.249060;0.600000
4.418400;0.992693;0.051668;-0.249000;0.600000
4.418500;0.992698;0.051643;-0.248940;0.600000
4.418600;0.992703;0.051618;-0.248880;0.600000
4.418700;0.992708;0.051593;-0.248820;0.600000
4.418800;0.992713;0.051568;-0.248760;0.600000
4.418900;0.992718;0.051543;-0.248700;0.600000
4.419000;0.992724;0.051518;-0.248640;0.600000
4.419100;0.992729;0.051493;-0.248580;0.600000
4.419200;0.992734;0.051468;-0.248520;0.600000
4.419300;0.992739;0.051444;-0.248460;0.600000
4.419400;0.992744;0.051419;-0.248400;0.600000
4.419500;0.992749;0.051394;-0.248340;0.600000
4.419600;0.992754;0.051369;-0.248280;0.600000
4.419700;0.992760;0.051344;-0.248220;0.600000
4.419800;0.992765;0.051319;-0.248160;0.600000
4.419900;0.992770;0.051295;-0.248100;0.600000
4.420000;0.992775;0.051270;-0.248040;0.600000
4.420100;0.992780;0.051245;-0.247980;0.600000
4.420200;0.992785;0.051220;-0.247920;0.600000
4.420300;0.992790;0.051195;-0.247860;0.600000
4.420400;0.992795;0.051171;-0.247800;0.600000
4.420500;0.992801;0.051146;-0.247740;0.600000
4.420600;0.992806;0.051121;-0.247680;0.600000
4.420700;0.992811;0.051096;-0.247620;0.600000
4.420800;0.992816;0.051072;-0.247560;0.600000
4.420900;0.992821;0.051047;-0.247500;0.600000
4.421000;0.992826;0.051022;-0.247440;0.600000
4.421100;0.992831;0.050997;-0.247380;0.600000
4.421200;0.992836;0.050973;-0.247320;0.600000
4.421300;0.992841;0.050948;-0.247260;0.600000
4.421400;0.992847;0.050923;-0.247200;0.600000
4.421500;0.992852;0.050898;-0.247140;0.600000
4.421600;0.992857;0.050874;-0.247080;0.600000
4.421700;0.992862;0.050849;-0.247020;0.600000
4.421800;0.992867;0.050824;-0.246960;0.600000
4.421900;0.992872;0.050800;-0.246900;0.600000
4.422000;0.992877;0.050775;-0.246840;0.600000
4.422100;0.992882;0.050750;-0.246780;0.600000
4.422200;0.992887;0.050726;-0.246720;0.600000
4.422300;0.992892;0.050701;-0.246660;0.600000
4.422400;0.992897;0.050676;-0.246600;0.600000
4.422500;0.992902;0.050652;-0.246540;0.600000
4.422600;0.992907;0.050627;-0.246480;0.600000
4.422700;0.992913;0.050602;-0.246420;0.600000
4.422800;0.992918;0.050578;-0.246360;0.600000
4.422900;0.992923;0.050553;-0.246300;0.600000
4.423000;0.992928;0.050528;-0.246240;0.600000
4.423100;0.992933;0.050504;-0.246180;0.600000
4.423200;0.992938;0.050479;-0.246120;0.600000
4.423300;0.992943;0.050455;-0.246060;0.600000
4.423400;0.992948;0.050430;-0.246000;0.600000
4.423500;0.992953;0.050405;-0.245940;0.600000
4.423600;0.992958;0.050381;-0.245880;0.600000
4.423700;0.992963;0.050356;-0.245820;0.600000
4.423800;0.992968;0.050332;-0.245760;0.600000
4.423900;0.992973;0.050307;-0.245700;0.600000
4.424000;0.992978;0.050283;-0.245640;0.600000
4.424100;0.992983;0.050258;-0.245580;0.600000
4.424200;0.992988;0.050233;-0.245520;0.600000
4.424300;0.992993;0.050209;-0.245460;0.600000
4.424400;0.992998;0.050184;-0.245400;0.600000
4.424500;0.993003;0.050160;-0.245340;0.600000
4.424600;0.993008;0.050135;-0.245280;0.600000
4.424700;0.993013;0.050111;-0.245220;0.600000
4.424800;0.993018;0.050086;-0.245160;0.600000
4.424900;0.993023;0.050062;-0.245100;0.600000
4.425000;0.993028;0.050037;-0.245040;0.600000
4.425100;0.993033;0.050013;-0.244980;0.600000
4.425200;0.993038;0.049988;-0.244920;0.600000
4.425300;0.993043;0.049964;-0.244860;0.600000
4.425400;0.993048;0.049939;-0.244800;0.600000
4.425500;0.993053;0.049915;-0.244740;0.600000
4.425600;0.993058;0.049890;-0.244680;0.600000
4.425700;0.993063;0.049866;-0.244620;0.600000
4.425800;0.993068;0.049841;-0.244560;0.600000
4.425900;0.993073;0.049817;-0.244500;0.600000
4.426000;0.993078;0.049792;-0.244440;0.600000
4.426100;0.993083;0.049768;-0.244380;0.600000
4.426200;0.993088;0.049744;-0.244320;0.600000
4.426300;0.993093;0.049719;-0.244260;0.600000
4.426400;0.993098;0.049695;-0.244200;0.600000
4.426500;0.993103;0.049670;-0.244140;0.600000
4.426600;0.993108;0.049646;-0.244080;0.600000
4.426700;0.993113;0.049621;-0.244020;0.600000
4.426800;0.993118;0.049597;-0.243960;0.600000
4.426900;0.993123;0.049573;-0.243900;0.600000
4.427000;0.993128;0.049548;-0.243840;0.600000
4.427100;0.993133;0.049524;-0.243780;0.600000
4.427200;0.993138;0.049500;-0.243720;0.600000
4.427300;0.993143;0.049475;-0.243660;0.600000
4.427400;0.993148;0.049451;-0.243600;0.600000
4.427500;0.993153;0.049426;-0.243540;0.600000
4.427600;0.993158;0.049402;-0.243480;0.600000
4.427700;0.993162;0.049378;-0.243420;0.600000
4.427800;0.993167;0.049353;-0.243360;0.600000
4.427900;0.993172;0.049329;-0.243300;0.600000
4.428000;0.993177;0.049305;-0.243240;0.600000
4.428100;0.993182;0.049280;-0.243180;0.600000
4.428200;0.993187;0.049256;-0.243120;0.600000
4.428300;0.993192;0.049232;-0.243060;0.600000
4.428400;0.993197;0.049208;-0.243000;0.600000
4.428500;0.993202;0.049183;-0.242940;0.600000
4.428600;0.993207;0.049159;-0.242880;0.600000
4.428700;0.993212;0.049135;-0.242820;0.600000
4.428800;0.993217;0.049110;-0.242760;0.600000
4.428900;0.993222;0.049086;-0.242700;0.600000
4.429000;0.993226;0.049062;-0.242640;0.600000
4.429100;0.993231;0.049038;-0.242580;0.600000
4.429200;0.993236;0.049013;-0.242520;0.600000
4.429300;0.993241;0.048989;-0.242460;0.600000
4.429400;0.993246;0.048965;-0.242400;0.600000
4.429500;0.993251;0.048941;-0.242340;0.600000
4.429600;0.993256;0.048916;-0.242280;0.600000
4.429700;0.993261;0.048892;-0.242220;0.600000
4.429800;0.993266;0.048868;-0.242160;0.600000
4.429900;0.993271;0.048844;-0.242100;0.600000
4.430000;0.993275;0.048819;-0.242040;0.600000
4.430100;0.993280;0.048795;-0.241980;0.600000
4.430200;0.993285;0.048771;-0.241920;0.600000
4.430300;0.993290;0.048747;-0.241860;0.600000
4.430400;0.993295;0.048723;-0.241800;0.600000
4.430500;0.993300;0.048699;-0.241740;0.600000
4.430600;0.993305;0.048674;-0.241680;0.600000
4.430700;0.993309;0.048650;-0.241620;0.600000
4.430800;0.993314;0.048626;-0.241560;0.600000
4.430900;0.993319;0.048602;-0.241500;0.600000
4.431000;0.993324;0.048578;-0.241440;0.600000
4.431100;0.993329;0.048554;-0.241380;0.600000
4.431200;0.993334;0.048529;-0.241320;0.600000
4.431300;0.993339;0.048505;-0.241260;0.600000
4.431400;0.993343;0.048481;-0.241200;0.600000
4.431500;0.993348;0.048457;-0.241140;0.600000
4.431600;0.993353;0.048433;-0.241080;0.600000
4.431700;0.993358;0.048409;-0.241020;0.600000
4.431800;0.993363;0.048385;-0.240960;0.600000
4.431900;0.993368;0.048361;-0.240900;0.600000
4.432000;0.993373;0.048337;-0.240840;0.600000
4.432100;0.993377;0.048313;-0.240780;0.600000
4.432200;0.993382;0.048288;-0.240720;0.600000
4.432300;0.993387;0.048264;-0.240660;0.600000
4.432400;0.993392;0.048240;-0.240600;0.600000
