time(s);position(m);velocity(m/s);acceleration(m*s^-2);jerk(m*s^-3)
1.102000;0.125675;0.574993;0.000000;-1.000000
1.103000;0.125936;0.575684;0.000000;-1.000000
1.104000;0.126198;0.576375;0.000000;-1.000000
1.105000;0.126460;0.577064;0.000000;-1.000000
1.106000;0.126723;0.577753;0.000000;-1.000000
1.107000;0.126987;0.578440;0.000000;-1.000000
1.108000;0.127251;0.579127;0.000000;-1.000000
1.109000;0.127516;0.579812;0.000000;-1.000000
1.110000;0.127782;0.580497;0.000000;-1.000000
1.111000;0.128048;0.581180;0.000000;-1.000000
1.112000;0.128315;0.581863;0.000000;-1.000000
1.113000;0.128583;0.582544;0.000000;-1.000000
1.114000;0.128852;0.583225;0.000000;-1.000000
1.115000;0.129121;0.583904;0.000000;-1.000000
1.116000;0.129391;0.584583;0.000000;-1.000000
1.117000;0.129661;0.585260;0.000000;-1.000000
1.118000;0.129932;0.585937;0.000000;-1.000000
1.119000;0.130204;0.586612;0.000000;-1.000000
1.120000;0.130477;0.587287;0.000000;-1.000000
1.121000;0.130750;0.587960;0.000000;-1.000000
1.122000;0.131024;0.588633;0.000000;-1.000000
1.123000;0.131298;0.589304;0.000000;-1.000000
1.124000;0.131573;0.589975;0.000000;-1.000000
1.125000;0.131849;0.590644;0.000000;-1.000000
1.126000;0.132126;0.591313;0.000000;-1.000000
1.127000;0.132403;0.591980;0.000000;-1.000000
1.128000;0.132681;0.592647;0.000000;-1.000000
1.129000;0.132959;0.593312;0.000000;-1.000000
1.130000;0.133239;0.593977;0.000000;-1.000000
1.131000;0.133519;0.594640;0.000000;-1.000000
1.132000;0.133799;0.595303;0.000000;-1.000000
1.133000;0.134080;0.595964;0.000000;-1.000000
1.134000;0.134362;0.596625;0.000000;-1.000000
1.135000;0.134645;0.597284;0.000000;-1.000000
1.136000;0.134928;0.597943;0.000000;-1.000000
1.137000;0.135212;0.598600;0.000000;-1.000000
1.138000;0.135496;0.599257;0.000000;-1.000000
1.139000;0.135781;0.599912;0.000000;-1.000000
1.140000;0.136067;0.600567;0.000000;-1.000000
1.141000;0.136354;0.601220;0.000000;-1.000000
1.142000;0.136641;0.601873;0.000000;-1.000000
1.143000;0.136929;0.602524;0.000000;-1.000000
1.144000;0.137217;0.603175;0.000000;-1.000000
1.145000;0.137506;0.603824;0.000000;-1.000000
1.146000;0.137796;0.604473;0.000000;-1.000000
1.147000;0.138086;0.605120;0.000000;-1.000000
1.148000;0.138377;0.605767;0.000000;-1.000000
1.149000;0.138669;0.606412;0.000000;-1.000000
1.150000;0.138961;0.607057;0.000000;-1.000000
1.151000;0.139254;0.607700;0.000000;-1.000000
1.152000;0.139548;0.608343;0.000000;-1.000000
1.153000;0.139842;0.608984;0.000000;-1.000000
1.154000;0.140137;0.609625;0.000000;-1.000000
1.155000;0.140432;0.610264;0.000000;-1.000000
1.156000;0.140729;0.610903;0.000000;-1.000000
1.157000;0.141025;0.611540;0.000000;-1.000000
1.158000;0.141323;0.612177;0.000000;-1.000000
1.159000;0.141621;0.612812;0.000000;-1.000000
1.160000;0.141920;0.613447;0.000000;-1.000000
1.161000;0.142219;0.614080;0.000000;-1.000000
1.162000;0.142519;0.614713;0.000000;-1.000000
1.163000;0.142819;0.615344;0.000000;-1.000000
1.164000;0.143121;0.615975;0.000000;-1.000000
1.165000;0.143423;0.616604;0.000000;-1.000000
1.166000;0.143725;0.617233;0.000000;-1.000000
1.167000;0.144028;0.617860;0.000000;-1.000000
1.168000;0.144332;0.618487;0.000000;-1.000000
1.169000;0.144636;0.619112;0.000000;-1.000000
1.170000;0.144941;0.619737;0.000000;-1.000000
1.171000;0.145247;0.620360;0.000000;-1.000000
1.172000;0.145553;0.620983;0.000000;-1.000000
1.173000;0.145860;0.621604;0.000000;-1.000000
1.174000;0.146168;0.622225;0.000000;-1.000000
1.175000;0.146476;0.622844;0.000000;-1.000000
1.176000;0.146784;0.623463;0.000000;-1.000000
1.177000;0.147094;0.624080;0.000000;-1.000000
1.178000;0.147404;0.624697;0.000000;-1.000000
1.179000;0.147714;0.625312;0.000000;-1.000000
1.180000;0.148025;0.625927;0.000000;-1.000000
1.181000;0.148337;0.626540;0.000000;-1.000000
1.182000;0.148650;0.627153;0.000000;-1.000000
1.183000;0.148963;0.627764;0.000000;-1.000000
1.184000;0.149276;0.628375;0.000000;-1.000000
1.185000;0.149591;0.628984;0.000000;-1.000000
1.186000;0.149906;0.629593;0.000000;-1.000000
1.187000;0.150221;0.630200;0.000000;-1.000000
1.188000;0.150537;0.630807;0.000000;-1.000000
1.189000;0.150854;0.631412;0.000000;-1.000000
1.190000;0.151171;0.632017;0.000000;-1.000000
1.191000;0.151489;0.632620;0.000000;-1.000000
1.192000;0.151807;0.633223;0.000000;-1.000000
1.193000;0.152127;0.633824;0.000000;-1.000000
1.194000;0.152446;0.634425;0.000000;-1.000000
1.195000;0.152767;0.635024;0.000000;-1.000000
1.196000;0.153087;0.635623;0.000000;-1.000000
1.197000;0.153409;0.636220;0.000000;-1.000000
1.198000;0.153731;0.636817;0.000000;-1.000000
1.199000;0.154054;0.637412;0.000000;-1.000000
1.200000;0.154377;0.638007;0.000000;-1.000000
1.201000;0.154701;0.638600;0.000000;-1.000000
1.202000;0.155025;0.639193;0.000000;-1.000000
1.203000;0.155350;0.639784;0.000000;-1.000000
1.204000;0.155676;0.640375;0.000000;-1.000000
1.205000;0.156002;0.640964;0.000000;-1.000000
1.206000;0.156329;0.641553;0.000000;-1.000000
1.207000;0.156657;0.642140;0.000000;-1.000000
1.208000;0.156985;0.642727;0.000000;-1.000000
1.209000;0.157313;0.643312;0.000000;-1.000000
1.210000;0.157642;0.643897;0.000000;-1.000000
1.211000;0.157972;0.644480;0.000000;-1.000000
1.212000;0.158302;0.645063;0.000000;-1.000000
1.213000;0.158633;0.645644;0.000000;-1.000000
1.214000;0.158965;0.646225;0.000000;-1.000000
1.215000;0.159297;0.646804;0.000000;-1.000000
1.216000;0.159630;0.647383;0.000000;-1.000000
1.217000;0.159963;0.647960;0.000000;-1.000000
1.218000;0.160297;0.648537;0.000000;-1.000000
1.219000;0.160631;0.649112;0.000000;-1.000000
1.220000;0.160966;0.649687;0.000000;-1.000000
1.221000;0.161302;0.650260;0.000000;-1.000000
1.222000;0.161638;0.650833;0.000000;-1.000000
1.223000;0.161974;0.651404;0.000000;-1.000000
1.224000;0.162312;0.651975;0.000000;-1.000000
1.225000;0.162650;0.652544;0.000000;-1.000000
1.226000;0.162988;0.653113;0.000000;-1.000000
1.227000;0.163327;0.653680;0.000000;-1.000000
1.228000;0.163666;0.654247;0.000000;-1.000000
1.229000;0.164007;0.654812;0.000000;-1.000000
1.230000;0.164347;0.655377;0.000000;-1.000000
1.231000;0.164688;0.655940;0.000000;-1.000000
1.232000;0.165030;0.656503;0.000000;-1.000000
1.233000;0.165373;0.657064;0.000000;-1.000000
1.234000;0.165716;0.657625;0.000000;-1.000000
1.235000;0.166059;0.658184;0.000000;-1.000000
1.236000;0.166403;0.658743;0.000000;-1.000000
1.237000;0.166748;0.659300;0.000000;-1.000000
1.238000;0.167093;0.659857;0.000000;-1.000000
1.239000;0.167439;0.660412;0.000000;-1.000000
1.240000;0.167785;0.660967;0.000000;-1.000000
1.241000;0.168132;0.661520;0.000000;-1.000000
1.242000;0.168479;0.662073;0.000000;-1.000000
1.243000;0.168827;0.662624;0.000000;-1.000000
1.244000;0.169175;0.663175;0.000000;-1.000000
1.245000;0.169524;0.663724;0.000000;-1.000000
1.246000;0.169874;0.664273;0.000000;-1.000000
1.247000;0.170224;0.664820;0.000000;-1.000000
1.248000;0.170575;0.665367;0.000000;-1.000000
1.249000;0.170926;0.665912;0.000000;-1.000000
1.250000;0.171278;0.666457;0.000000;-1.000000
1.251000;0.171630;0.667000;0.000000;-1.000000
1.252000;0.171983;0.667543;0.000000;-1.000000
1.253000;0.172336;0.668084;0.000000;-1.000000
1.254000;0.172690;0.668625;0.000000;-1.000000
1.255000;0.173045;0.669164;0.000000;-1.000000
1.256000;0.173400;0.669703;0.000000;-1.000000
1.257000;0.173755;0.670240;0.000000;-1.000000
1.258000;0.174111;0.670777;0.000000;-1.000000
1.259000;0.174468;0.671312;0.000000;-1.000000
1.260000;0.174825;0.671847;0.000000;-1.000000
1.261000;0.175183;0.672380;0.000000;-1.000000
1.262000;0.175541;0.672913;0.000000;-1.000000
1.263000;0.175900;0.673444;0.000000;-1.000000
1.264000;0.176259;0.673975;0.000000;-1.000000
1.265000;0.176619;0.674504;0.000000;-1.000000
1.266000;0.176979;0.675033;0.000000;-1.000000
1.267000;0.177340;0.675560;0.000000;-1.000000
1.268000;0.177702;0.676087;0.000000;-1.000000
1.269000;0.178063;0.676612;0.000000;-1.000000
1.270000;0.178426;0.677137;0.000000;-1.000000
1.271000;0.178789;0.677660;0.000000;-1.000000
1.272000;0.179152;0.678183;0.000000;-1.000000
1.273000;0.179516;0.678704;0.000000;-1.000000
1.274000;0.179881;0.679225;0.000000;-1.000000
1.275000;0.180246;0.679744;0.000000;-1.000000
1.276000;0.180612;0.680263;0.000000;-1.000000
1.277000;0.180978;0.680780;0.000000;-1.000000
1.278000;0.181344;0.681297;0.000000;-1.000000
1.279000;0.181711;0.681812;0.000000;-1.000000
1.280000;0.182079;0.682327;0.000000;-1.000000
1.281000;0.182447;0.682840;0.000000;-1.000000
1.282000;0.182816;0.683353;0.000000;-1.000000
1.283000;0.183185;0.683864;0.000000;-1.000000
1.284000;0.183555;0.684375;0.000000;-1.000000
1.285000;0.183925;0.684884;0.000000;-1.000000
1.286000;0.184296;0.685393;0.000000;-1.000000
1.287000;0.184667;0.685900;0.000000;-1.000000
1.288000;0.185039;0.686407;0.000000;-1.000000
1.289000;0.185411;0.686912;0.000000;-1.000000
1.290000;0.185784;0.687417;0.000000;-1.000000
1.291000;0.186157;0.687920;0.000000;-1.000000
1.292000;0.186531;0.688423;0.000000;-1.000000
1.293000;0.186905;0.688924;0.000000;-1.000000
1.294000;0.187280;0.689425;0.000000;-1.000000
1.295000;0.187655;0.689924;0.000000;-1.000000
1.296000;0.188031;0.690423;0.000000;-1.000000
1.297000;0.188407;0.690920;0.000000;-1.000000
1.298000;0.188784;0.691417;0.000000;-1.000000
1.299000;0.189161;0.691912;0.000000;-1.000000
1.300000;0.189539;0.692407;0.000000;-1.000000
1.301000;0.189917;0.692900;0.000000;-1.000000
1.302000;0.190295;0.693393;0.000000;-1.000000
1.303000;0.190675;0.693884;0.000000;-1.000000
1.304000;0.191054;0.694375;0.000000;-1.000000
1.305000;0.191435;0.694864;0.000000;-1.000000
1.306000;0.191815;0.695353;0.000000;-1.000000
1.307000;0.192196;0.695840;0.000000;-1.000000
1.308000;0.192578;0.696327;0.000000;-1.000000
1.309000;0.192960;0.696812;0.000000;-1.000000
1.310000;0.193343;0.697297;0.000000;-1.000000
1.311000;0.193726;0.697780;0.000000;-1.000000
1.312000;0.194110;0.698263;0.000000;-1.000000
1.313000;0.194494;0.698744;0.000000;-1.000000
1.314000;0.194878;0.699225;0.000000;-1.000000
1.315000;0.195263;0.699704;0.000000;-1.000000
1.316000;0.195649;0.700183;0.000000;-1.000000
1.317000;0.196035;0.700660;0.000000;-1.000000
1.318000;0.196421;0.701137;0.000000;-1.000000
1.319000;0.196808;0.701612;0.000000;-1.000000
1.320000;0.197196;0.702087;0.000000;-1.000000
1.321000;0.197584;0.702560;0.000000;-1.000000
1.322000;0.197972;0.703033;0.000000;-1.000000
1.323000;0.198361;0.703504;0.000000;-1.000000
1.324000;0.198750;0.703975;0.000000;-1.000000
1.325000;0.199140;0.704444;0.000000;-1.000000
1.326000;0.199530;0.704913;0.000000;-1.000000
1.327000;0.199921;0.705380;0.000000;-1.000000
1.328000;0.200312;0.705847;0.000000;-1.000000
1.329000;0.200704;0.706312;0.000000;-1.000000
1.330000;0.201096;0.706777;0.000000;-1.000000
1.331000;0.201488;0.707240;0.000000;-1.000000
1.332000;0.201881;0.707703;0.000000;-1.000000
1.333000;0.202275;0.708164;0.000000;-1.000000
1.334000;0.202669;0.708625;0.000000;-1.000000
1.335000;0.203063;0.709084;0.000000;-1.000000
1.336000;0.203458;0.709543;0.000000;-1.000000
1.337000;0.203854;0.710000;0.000000;-1.000000
1.338000;0.204249;0.710457;0.000000;-1.000000
1.339000;0.204646;0.710912;0.000000;-1.000000
1.340000;0.205042;0.711367;0.000000;-1.000000
1.341000;0.205440;0.711820;0.000000;-1.000000
1.342000;0.205837;0.712273;0.000000;-1.000000
1.343000;0.206235;0.712724;0.000000;-1.000000
1.344000;0.206634;0.713175;0.000000;-1.000000
1.345000;0.207033;0.713624;0.000000;-1.000000
1.346000;0.207432;0.714073;0.000000;-1.000000
1.347000;0.207832;0.714520;0.000000;-1.000000
1.348000;0.208232;0.714967;0.000000;-1.000000
1.349000;0.208633;0.715412;0.000000;-1.000000
1.350000;0.209034;0.715857;0.000000;-1.000000
1.351000;0.209436;0.716300;0.000000;-1.000000
1.352000;0.209838;0.716743;0.000000;-1.000000
1.353000;0.210241;0.717184;0.000000;-1.000000
1.354000;0.210644;0.717625;0.000000;-1.000000
1.355000;0.211047;0.718064;0.000000;-1.000000
1.356000;0.211451;0.718503;0.000000;-1.000000
1.357000;0.211855;0.718940;0.000000;-1.000000
1.358000;0.212260;0.719377;0.000000;-1.000000
1.359000;0.212665;0.719812;0.000000;-1.000000
1.360000;0.213071;0.720247;0.000000;-1.000000
1.361000;0.213477;0.720680;0.000000;-1.000000
1.362000;0.213883;0.721113;0.000000;-1.000000
1.363000;0.214290;0.721544;0.000000;-1.000000
1.364000;0.214697;0.721975;0.000000;-1.000000
1.365000;0.215105;0.722404;0.000000;-1.000000
1.366000;0.215513;0.722833;0.000000;-1.000000
1.367000;0.215922;0.723260;0.000000;-1.000000
1.368000;0.216331;0.723687;0.000000;-1.000000
1.369000;0.216741;0.724112;0.000000;-1.000000
1.370000;0.217150;0.724537;0.000000;-1.000000
1.371000;0.217561;0.724960;0.000000;-1.000000
1.372000;0.217971;0.725383;0.000000;-1.000000
1.373000;0.218383;0.725804;0.000000;-1.000000
1.374000;0.218794;0.726225;0.000000;-1.000000
1.375000;0.219206;0.726644;0.000000;-1.000000
1.376000;0.219619;0.727063;0.000000;-1.000000
1.377000;0.220032;0.727480;0.000000;-1.000000
1.378000;0.220445;0.727897;0.000000;-1.000000
1.379000;0.220858;0.728312;0.000000;-1.000000
1.380000;0.221273;0.728727;0.000000;-1.000000
1.381000;0.221687;0.729140;0.000000;-1.000000
1.382000;0.222102;0.729553;0.000000;-1.000000
1.383000;0.222517;0.729964;0.000000;-1.000000
1.384000;0.222933;0.730375;0.000000;-1.000000
1.385000;0.223349;0.730784;0.000000;-1.000000
1.386000;0.223766;0.731193;0.000000;-1.000000
1.387000;0.224183;0.731600;0.000000;-1.000000
1.388000;0.224600;0.732007;0.000000;-1.000000
1.389000;0.225018;0.732412;0.000000;-1.000000
1.390000;0.225436;0.732817;0.000000;-1.000000
1.391000;0.225855;0.733220;0.000000;-1.000000
1.392000;0.226274;0.733623;0.000000;-1.000000
1.393000;0.226693;0.734024;0.000000;-1.000000
1.394000;0.227113;0.734425;0.000000;-1.000000
1.395000;0.227533;0.734824;0.000000;-1.000000
1.396000;0.227954;0.735223;0.000000;-1.000000
1.397000;0.228375;0.735620;0.000000;-1.000000
1.398000;0.228796;0.736017;0.000000;-1.000000
1.399000;0.229218;0.736412;0.000000;-1.000000
1.400000;0.229640;0.736807;0.000000;-1.000000
1.401000;0.230063;0.737200;0.000000;-1.000000
1.402000;0.230486;0.737593;0.000000;-1.000000
1.403000;0.230909;0.737984;0.000000;-1.000000
1.404000;0.231333;0.738375;0.000000;-1.000000
1.405000;0.231757;0.738764;0.000000;-1.000000
1.406000;0.232181;0.739153;0.000000;-1.000000
1.407000;0.232606;0.739540;0.000000;-1.000000
1.408000;0.233032;0.739927;0.000000;-1.000000
1.409000;0.233457;0.740312;0.000000;-1.000000
1.410000;0.233883;0.740697;0.000000;-1.000000
1.411000;0.234310;0.741080;0.000000;-1.000000
1.412000;0.234737;0.741463;0.000000;-1.000000
1.413000;0.235164;0.741844;0.000000;-1.000000
1.414000;0.235592;0.742225;0.000000;-1.000000
1.415000;0.236020;0.742604;0.000000;-1.000000
1.416000;0.236448;0.742983;0.000000;-1.000000
1.417000;0.236877;0.743360;0.000000;-1.000000
1.418000;0.237306;0.743737;0.000000;-1.000000
1.419000;0.237735;0.744112;0.000000;-1.000000
1.420000;0.238165;0.744487;0.000000;-1.000000
1.421000;0.238595;0.744860;0.000000;-1.000000
1.422000;0.239026;0.745233;0.000000;-1.000000
1.423000;0.239457;0.745604;0.000000;-1.000000
1.424000;0.239888;0.745975;0.000000;-1.000000
1.425000;0.240320;0.746344;0.000000;-1.000000
1.426000;0.240752;0.746713;0.000000;-1.000000
1.427000;0.241185;0.747080;0.000000;-1.000000
1.428000;0.241618;0.747447;0.000000;-1.000000
1.429000;0.242051;0.747812;0.000000;-1.000000
1.430000;0.242484;0.748177;0.000000;-1.000000
1.431000;0.242918;0.748540;0.000000;-1.000000
1.432000;0.243353;0.748903;0.000000;-1.000000
1.433000;0.243787;0.749264;0.000000;-1.000000
1.434000;0.244222;0.749625;0.000000;-1.000000
1.435000;0.244658;0.749984;0.000000;-1.000000
1.436000;0.245093;0.750343;0.000000;-1.000000
1.437000;0.245529;0.750700;0.000000;-1.000000
1.438000;0.245966;0.751057;0.000000;-1.000000
1.439000;0.246403;0.751412;0.000000;-1.000000
1.440000;0.246840;0.751767;0.000000;-1.000000
1.441000;0.247277;0.752120;0.000000;-1.000000
1.442000;0.247715;0.752473;0.000000;-1.000000
1.443000;0.248154;0.752824;0.000000;-1.000000
1.444000;0.248592;0.753175;0.000000;-1.000000
1.445000;0.249031;0.753524;0.000000;-1.000000
1.446000;0.249470;0.753873;0.000000;-1.000000
1.447000;0.249910;0.754220;0.000000;-1.000000
1.448000;0.250350;0.754567;0.000000;-1.000000
1.449000;0.250790;0.754912;0.000000;-1.000000
1.450000;0.251231;0.755257;0.000000;-1.000000
1.451000;0.251672;0.755600;0.000000;-1.000000
1.452000;0.252113;0.755943;0.000000;-1.000000
1.453000;0.252555;0.756284;0.000000;-1.000000
1.454000;0.252997;0.756625;0.000000;-1.000000
1.455000;0.253439;0.756964;0.000000;-1.000000
1.456000;0.253882;0.757303;0.000000;-1.000000
1.457000;0.254325;0.757640;0.000000;-1.000000
1.458000;0.254768;0.757977;0.000000;-1.000000
1.459000;0.255212;0.758312;0.000000;-1.000000
1.460000;0.255656;0.758647;0.000000;-1.000000
1.461000;0.256101;0.758980;0.000000;-1.000000
1.462000;0.256545;0.759313;0.000000;-1.000000
1.463000;0.256990;0.759644;0.000000;-1.000000
1.464000;0.257436;0.759975;0.000000;-1.000000
1.465000;0.257881;0.760304;0.000000;-1.000000
1.466000;0.258328;0.760633;0.000000;-1.000000
1.467000;0.258774;0.760960;0.000000;-1.000000
1.468000;0.259221;0.761287;0.000000;-1.000000
1.469000;0.259668;0.761612;0.000000;-1.000000
1.470000;0.260115;0.761937;0.000000;-1.000000
1.471000;0.260563;0.762260;0.000000;-1.000000
1.472000;0.261011;0.762583;0.000000;-1.000000
1.473000;0.261459;0.762904;0.000000;-1.000000
1.474000;0.261908;0.763225;0.000000;-1.000000
1.475000;0.262357;0.763544;0.000000;-1.000000
1.476000;0.262806;0.763863;0.000000;-1.000000
1.477000;0.263255;0.764180;0.000000;-1.000000
1.478000;0.263705;0.764497;0.000000;-1.000000
1.479000;0.264156;0.764812;0.000000;-1.000000
1.480000;0.264606;0.765127;0.000000;-1.000000
1.481000;0.265057;0.765440;0.000000;-1.000000
1.482000;0.265508;0.765753;0.000000;-1.000000
1.483000;0.265960;0.766064;0.000000;-1.000000
1.484000;0.266411;0.766375;0.000000;-1.000000
1.485000;0.266864;0.766684;0.000000;-1.000000
1.486000;0.267316;0.766993;0.000000;-1.000000
1.487000;0.267769;0.767300;0.000000;-1.000000
1.488000;0.268222;0.767607;0.000000;-1.000000
1.489000;0.268675;0.767912;0.000000;-1.000000
1.490000;0.269129;0.768217;0.000000;-1.000000
1.491000;0.269583;0.768520;0.000000;-1.000000
1.492000;0.270037;0.768823;0.000000;-1.000000
1.493000;0.270491;0.769124;0.000000;-1.000000
1.494000;0.270946;0.769425;0.000000;-1.000000
1.495000;0.271401;0.769724;0.000000;-1.000000
1.496000;0.271857;0.770023;0.000000;-1.000000
1.497000;0.272313;0.770320;0.000000;-1.000000
1.498000;0.272769;0.770617;0.000000;-1.000000
1.499000;0.273225;0.770912;0.000000;-1.000000
1.500000;0.273682;0.771207;0.000000;-1.000000
1.501000;0.274139;0.771500;0.000000;-1.000000
1.502000;0.274596;0.771793;0.000000;-1.000000
1.503000;0.275053;0.772084;0.000000;-1.000000
1.504000;0.275511;0.772375;0.000000;-1.000000
1.505000;0.275969;0.772664;0.000000;-1.000000
1.506000;0.276428;0.772953;0.000000;-1.000000
1.507000;0.276886;0.773240;0.000000;-1.000000
1.508000;0.277345;0.773527;0.000000;-1.000000
1.509000;0.277804;0.773812;0.000000;-1.000000
1.510000;0.278264;0.774097;0.000000;-1.000000
1.511000;0.278724;0.774380;0.000000;-1.000000
1.512000;0.279184;0.774663;0.000000;-1.000000
1.513000;0.279644;0.774944;0.000000;-1.000000
1.514000;0.280105;0.775225;0.000000;-1.000000
1.515000;0.280566;0.775504;0.000000;-1.000000
1.516000;0.281027;0.775783;0.000000;-1.000000
1.517000;0.281489;0.776060;0.000000;-1.000000
1.518000;0.281950;0.776337;0.000000;-1.000000
1.519000;0.282412;0.776612;0.000000;-1.000000
1.520000;0.282875;0.776887;0.000000;-1.000000
1.521000;0.283337;0.777160;0.000000;-1.000000
1.522000;0.283800;0.777433;0.000000;-1.000000
1.523000;0.284263;0.777704;0.000000;-1.000000
1.524000;0.284727;0.777975;0.000000;-1.000000
1.525000;0.285190;0.778244;0.000000;-1.000000
1.526000;0.285654;0.778513;0.000000;-1.000000
1.527000;0.286119;0.778780;0.000000;-1.000000
1.528000;0.286583;0.779047;0.000000;-1.000000
1.529000;0.287048;0.779312;0.000000;-1.000000
1.530000;0.287513;0.779577;0.000000;-1.000000
1.531000;0.287978;0.779840;0.000000;-1.000000
1.532000;0.288444;0.780103;0.000000;-1.000000
1.533000;0.288910;0.780364;0.000000;-1.000000
1.534000;0.289376;0.780625;0.000000;-1.000000
1.535000;0.289842;0.780884;0.000000;-1.000000
1.536000;0.290309;0.781143;0.000000;-1.000000
1.537000;0.290775;0.781400;0.000000;-1.000000
1.538000;0.291242;0.781657;0.000000;-1.000000
1.539000;0.291710;0.781912;0.000000;-1.000000
1.540000;0.292177;0.782167;0.000000;-1.000000
1.541000;0.292645;0.782420;0.000000;-1.000000
1.542000;0.293113;0.782673;0.000000;-1.000000
1.543000;0.293582;0.782924;0.000000;-1.000000
1.544000;0.294050;0.783175;0.000000;-1.000000
1.545000;0.294519;0.783424;0.000000;-1.000000
1.546000;0.294988;0.783673;0.000000;-1.000000
1.547000;0.295458;0.783920;0.000000;-1.000000
1.548000;0.295927;0.784167;0.000000;-1.000000
1.549000;0.296397;0.784412;0.000000;-1.000000
1.550000;0.296867;0.784657;0.000000;-1.000000
1.551000;0.297338;0.784900;0.000000;-1.000000
1.552000;0.297808;0.785143;0.000000;-1.000000
1.553000;0.298279;0.785384;0.000000;-1.000000
1.554000;0.298750;0.785625;0.000000;-1.000000
1.555000;0.299222;0.785864;0.000000;-1.000000
1.556000;0.299693;0.786103;0.000000;-1.000000
1.557000;0.300165;0.786340;0.000000;-1.000000
1.558000;0.300637;0.786577;0.000000;-1.000000
1.559000;0.301109;0.786812;0.000000;-1.000000
1.560000;0.301582;0.787047;0.000000;-1.000000
1.561000;0.302054;0.787280;0.000000;-1.000000
1.562000;0.302527;0.787513;0.000000;-1.000000
1.563000;0.303001;0.787744;0.000000;-1.000000
1.564000;0.303474;0.787975;0.000000;-1.000000
1.565000;0.303948;0.788204;0.000000;-1.000000
1.566000;0.304422;0.788433;0.000000;-1.000000
1.567000;0.304896;0.788660;0.000000;-1.000000
1.568000;0.305370;0.788887;0.000000;-1.000000
1.569000;0.305845;0.789112;0.000000;-1.000000
1.570000;0.306319;0.789337;0.000000;-1.000000
1.571000;0.306794;0.789560;0.000000;-1.000000
1.572000;0.307270;0.789783;0.000000;-1.000000
1.573000;0.307745;0.790004;0.000000;-1.000000
1.574000;0.308221;0.790225;0.000000;-1.000000
1.575000;0.308697;0.790444;0.000000;-1.000000
1.576000;0.309173;0.790663;0.000000;-1.000000
1.577000;0.309649;0.790880;0.000000;-1.000000
1.578000;0.310126;0.791097;0.000000;-1.000000
1.579000;0.310603;0.791312;0.000000;-1.000000
1.580000;0.311080;0.791527;0.000000;-1.000000
1.581000;0.311557;0.791740;0.000000;-1.000000
1.582000;0.312034;0.791953;0.000000;-1.000000
1.583000;0.312512;0.792164;0.000000;-1.000000
1.584000;0.312990;0.792375;0.000000;-1.000000
1.585000;0.313468;0.792584;0.000000;-1.000000
1.586000;0.313946;0.792793;0.000000;-1.000000
1.587000;0.314425;0.793000;0.000000;-1.000000
1.588000;0.313946;0.792793;0.000000;-1.000000
1.589000;0.314739;0.792792;0.000000;-1.000000
1.590000;0.315532;0.792791;0.000000;-1.000000
1.591000;0.316324;0.792788;0.000000;-1.000000
1.592000;0.317117;0.792785;0.000000;-1.000000
1.593000;0.317910;0.792780;0.000000;-1.000000
1.594000;0.318703;0.792775;0.000000;-1.000000
1.595000;0.319496;0.792768;0.000000;-1.000000
1.596000;0.320288;0.792761;0.000000;-1.000000
1.597000;0.321081;0.792752;0.000000;-1.000000
1.598000;0.321874;0.792743;0.000000;-1.000000
1.599000;0.322667;0.792732;0.000000;-1.000000
1.600000;0.323459;0.792721;0.000000;-1.000000
1.601000;0.324252;0.792708;0.000000;-1.000000
1.602000;0.325045;0.792695;0.000000;-1.000000
1.603000;0.325837;0.792680;0.000000;-1.000000
1.604000;0.326630;0.792665;0.000000;-1.000000
1.605000;0.327423;0.792648;0.000000;-1.000000
1.606000;0.328215;0.792631;0.000000;-1.000000
1.607000;0.329008;0.792612;0.000000;-1.000000
1.608000;0.329801;0.792593;0.000000;-1.000000
1.609000;0.330593;0.792572;0.000000;-1.000000
1.610000;0.331386;0.792551;0.000000;-1.000000
1.611000;0.332178;0.792528;0.000000;-1.000000
1.612000;0.332971;0.792505;0.000000;-1.000000
1.613000;0.333763;0.792480;0.000000;-1.000000
1.614000;0.334556;0.792455;0.000000;-1.000000
1.615000;0.335348;0.792428;0.000000;-1.000000
1.616000;0.336141;0.792401;0.000000;-1.000000
1.617000;0.336933;0.792372;0.000000;-1.000000
1.618000;0.337725;0.792343;0.000000;-1.000000
1.619000;0.338518;0.792312;0.000000;-1.000000
1.620000;0.339310;0.792281;0.000000;-1.000000
1.621000;0.340102;0.792248;0.000000;-1.000000
1.622000;0.340894;0.792215;0.000000;-1.000000
1.623000;0.341687;0.792180;0.000000;-1.000000
1.624000;0.342479;0.792145;0.000000;-1.000000
1.625000;0.343271;0.792108;0.000000;-1.000000
1.626000;0.344063;0.792071;0.000000;-1.000000
1.627000;0.344855;0.792032;0.000000;-1.000000
1.628000;0.345647;0.791993;0.000000;-1.000000
1.629000;0.346439;0.791952;0.000000;-1.000000
1.630000;0.347231;0.791911;0.000000;-1.000000
1.631000;0.348023;0.791868;0.000000;-1.000000
1.632000;0.348815;0.791825;0.000000;-1.000000
1.633000;0.349607;0.791780;0.000000;-1.000000
1.634000;0.350398;0.791735;0.000000;-1.000000
1.635000;0.351190;0.791688;0.000000;-1.000000
1.636000;0.351982;0.791641;0.000000;-1.000000
1.637000;0.352773;0.791592;0.000000;-1.000000
